text,label
"Купил игровые монеты на сумму 1000 рублей, пришло только 800. Судя по описанию акции, должен был быть бонус.",Гейминг_и_донат
Можно рекламный пост?,Сотрудничество_и_реклама
снизить ставку по кредиту,Кредиты_и_ипотеки
"Купил акустику, заявленная мощность 100 Вт, но при максимальной громкости звук хрипит и искажается. Явно завышенные характеристики.",Качество_товара_или_услуги
Краска на корпусе ноутбука облезла через месяц использования. Такого не ожидал от брендового устройства.,Качество_товара_или_услуги
Мой персонаж завис посреди локации и не двигается. Перезаход не помогает — загружается сразу в эту же точку.,Гейминг_и_донат
Товар не соответствует описанию,Качество_товара_или_услуги
"Купил электрогриль, он не нагревается выше 150 градусов при заявленных 250. Мясо жарится вечность и не прожаривается.",Качество_товара_или_услуги
"Интересует следующий момент: я хочу составить «лесенку» из вкладов — разместить деньги на 3, 6, 9 и 12 месяцев, чтобы каждые три месяца часть средств высвобождалась. Это стандартная стратегия? Можете ли вы помочь подобрать оптимальные параметры для каждого вклада с учётом текущих ставок? Хотел бы получить сравнительную таблицу условий.",Вклады_и_инвестиции
"Хм, интересно, это только у меня так или у всех? Купил ваши витамины, а у них истёк срок годности ещё месяц назад.",Качество_товара_или_услуги
Ваше приложение постоянно вылетает при попытке оформить платёж. Уже третий день не могу воспользоваться сервисом.,Качество_товара_или_услуги
"Переехал работать в другой город, хочу купить там жильё в ипотеку, прописка при этом осталась прежняя.",Кредиты_и_ипотеки
Игра вылетает постоянно,Гейминг_и_донат
"Прошу не переключать меня снова — уже третий оператор. Просто скажите, когда починят качество связи в моём районе.",Качество_товара_или_услуги
"Подскажите: я открыл брокерский счёт год назад. По итогам года у меня есть прибыль от продажи акций одной компании, но убыток от другой. Банк как налоговый агент автоматически зачтёт убыток против прибыли при расчёте НДФЛ? Или мне нужно что-то специально делать — подавать заявление или декларацию?",Вклады_и_инвестиции
открыть счёт накопительный,Вклады_и_инвестиции
"Добрый день. Планирую крупную покупку через год — примерно 1,8 миллиона рублей. Сейчас у меня есть эта сумма, хочу сохранить и немного приумножить за год без серьёзных рисков. Что посоветуете: годовой вклад с фиксированной ставкой или краткосрочные облигации? Важно, чтобы через 12 месяцев я точно получил не меньше вложенной суммы.",Вклады_и_инвестиции
кредит на строительство дома,Кредиты_и_ипотеки
ипотека молодой семье,Кредиты_и_ипотеки
Заказала уход за волосами в вашем салоне. После процедуры волосы стали сухими и ломкими. Мастер явно использовал неподходящие средства.,Качество_товара_или_услуги
"Друг отправил мне подарок в игре, но я его не получил. В истории транзакций у него списание есть, у меня — ничего.",Гейминг_и_донат
Хотим разместить рекламу,Сотрудничество_и_реклама
"Погасил ипотеку три месяца назад, закладная до сих пор не снята, что происходит?",Кредиты_и_ипотеки
справка о закрытии кредита,Кредиты_и_ипотеки
"Не получается завершить покупку через приложение. На шаге подтверждения оплаты приложение зависает и закрывается. Пробовал 5 раз, каждый раз одно и то же. На сайте всё работает, но там нет нужного мне предмета.",Гейминг_и_донат
"Интересует ли вас реклама нашего продукта? Мы небольшой стартап, готовы обсудить условия.",Сотрудничество_и_реклама
"Добрый день. Хотел бы узнать подробнее об условиях программы доверительного управления, которую вы предлагаете. Меня интересует: какова минимальная сумма входа, какие комиссии взимаются за управление, какова средняя историческая доходность за последние три года и каков порядок вывода средств из программы при необходимости? Прошу предоставить полный тарифный лист.",Вклады_и_инвестиции
"Подключил умную колонку — голосовой помощник не понимает половину команд, хотя настроена по инструкции. Бесполезная штука.",Качество_товара_или_услуги
"Привет! Пишу от лица небольшого PR-агентства. Один из наших клиентов — медицинский центр, специализирующийся на восстановительной медицине. Ищем площадки для публикации экспертных материалов о здоровье. Как оформить сотрудничество?",Сотрудничество_и_реклама
Представляю крупную розничную сеть. Хотим запустить совместную промо-акцию: покупатели нашей сети получают скидку на ваши услуги по промокоду. Взамен размещаем вашу рекламу в наших магазинах и в мобильном приложении. Интересно ли вам такое взаимодействие?,Сотрудничество_и_реклама
паевой фонд как работает,Вклады_и_инвестиции
"Ситуация с вашим сервисом разочаровала меня окончательно. Я обратился к вам для ремонта смартфона — требовалась замена экрана. Мастер сделал работу, я забрал телефон. Уже дома обнаружил, что сенсор на новом экране реагирует с задержкой и в левой части вовсе не отрабатывает нажатия. Очевидно, был установлен некачественный дисплей. Когда я вернулся, мне сказали, что нужно снова сдать телефон на неделю. Это мой основной рабочий инструмент. Почему я должен страдать из-за некомпетентного ремонта? Прошу либо срочного повторного ремонта с заменой на оригинальный дисплей, либо возврата стоимости работ.",Качество_товара_или_услуги
"Здравствуйте! Я представляю ювелирный бренд. Хотим продвинуть нашу новую коллекцию. Ищем площадки с женской аудиторией, интересующейся модой и стилем. Рассматриваем как платное размещение, так и бартер — украшения для конкурса среди ваших читателей.",Сотрудничество_и_реклама
"Здравствуйте! Я планирую выйти на пенсию через 15 лет и хочу начать формировать пенсионный капитал прямо сейчас. Какие инструменты вы можете предложить для долгосрочных накоплений? Интересует сочетание надёжности и хоть какой-то доходности выше инфляции. Рассматриваю ИИС, ОФЗ и, возможно, НПФ.",Вклады_и_инвестиции
"Вы вообще отдаёте себе отчёт что происходит с вашим приложением?! Я пытаюсь уже второй день перевести деньги со своего брокерского счёта на банковский, чтобы снять налич, но операция зависает на этапе подтверждения. Тех. поддержка сказала «попробуйте позже». Это инвестиционный счёт, там реальные деньги! Когда будет починено и что мне делать с заявкой?",Вклады_и_инвестиции
"Почему мне не пришло СМС с суммой платежа? Оплатил на глаз, теперь переживаю.",Кредиты_и_ипотеки
"Уже третий месяц жду решения по рефинансированию, никто ничего не говорит, это вообще нормально?",Кредиты_и_ипотеки
"ставка по вкладу упала, хочу расторгнуть договор и переоформить на новых условиях.",Вклады_и_инвестиции
"Заказал монтаж натяжного потолка, но уже через неделю образовалась пузырь в углу — некачественный монтаж.",Качество_товара_или_услуги
"При погашении кредита через банкомат деньги списались, но в счёт долга не зачислились.",Кредиты_и_ипотеки
"Мне приходят уведомления о входе в аккаунт с незнакомых устройств. Пароль уже сменил, но уведомления продолжают приходить.",Гейминг_и_донат
максимальная ставка по вкладу сейчас,Вклады_и_инвестиции
"Провёл платёж через систему электронных денег, однако кристаллы не поступили. Номер операции могу предоставить.",Гейминг_и_донат
слетел скин,Гейминг_и_донат
"Хочу погасить ипотеку досрочно за счёт материнского капитала, как правильно это оформить?",Кредиты_и_ипотеки
Не грузится лобби,Гейминг_и_донат
просрочка по кредиту,Кредиты_и_ипотеки
"Хочу разобраться в такой ситуации. Брал кредит в вашем банке в 2020 году на 3 года. Исправно платил, закрыл досрочно в 2022 году. Сейчас подаю ипотеку — и вижу в своей КИ, что этот кредит помечен как 'закрыт с нарушениями'. Это абсолютно не соответствует действительности. Прошу разобраться и исправить информацию в бюро.",Кредиты_и_ипотеки
пенсионер может взять ипотеку,Кредиты_и_ипотеки
"привет! слышала, что сейчас выгодно покупать ОФЗ, потому что ставки высокие. хочу попробовать, но вообще не понимаю механику — облигации это же не акции, они не могут сильно упасть в цене? и как вообще получать купонный доход — он сам приходит на счёт или надо что-то делать? объясните пожалуйста попроще, я только начинаю разбираться в этой теме.",Вклады_и_инвестиции
"Добрый день. Мы производим корм для животных из натуральных ингредиентов. Хотим выйти на аудиторию заботливых владельцев питомцев. Рассматриваем рекламу, нативные материалы и возможность совместных конкурсов. Пожалуйста, свяжите с менеджером.",Сотрудничество_и_реклама
Могу ли я зарегистрировать в ипотечной квартире третьих лиц без согласия банка?,Кредиты_и_ипотеки
Ваш переводчик выполнил работу с грубыми ошибками в юридической терминологии. Документ пришлось переводить заново у другого специалиста.,Качество_товара_или_услуги
Партнёрка у вас есть?,Сотрудничество_и_реклама
Ваша служба клининга оставила разводы на зеркалах и стекле. После их работы мне пришлось всё перемывать самой.,Качество_товара_или_услуги
заявка одобрена что дальше,Кредиты_и_ипотеки
"Я в шоке от происходящего. Зашёл сегодня в игру — аккаунт пустой, все купленные скины и персонажи исчезли. В профиле стоит дата регистрации другая. Такое ощущение, что это вообще не мой аккаунт. Срочно нужна помощь!",Гейминг_и_донат
"Добрый день. Я предприниматель, у меня интернет-магазин товаров для рыбалки. Хочу запустить рекламу перед открытием сезона. Подскажите, есть ли у вас аудитория, увлекающаяся рыбалкой и охотой, и какие форматы рекламы для меня актуальны?",Сотрудничество_и_реклама
"Купил термос, обещали держать тепло 12 часов. По факту чай остывает за три часа. Это просто обычная кружка с крышкой.",Качество_товара_или_услуги
"Ладно, качество плохое — с этим уже смирилась. Но то, что вы игнорируете мои звонки две недели — это уже перебор.",Качество_товара_или_услуги
"Уважаемые коллеги, приобретённый нами образец продукции не прошёл входной контроль по параметру прочности. Прошу связаться.",Качество_товара_или_услуги
"Здравствуйте! Я представляю издательство деловой литературы. Хотим продвигать наши новинки через вашу платформу. Готовы предоставить экземпляры книг для редакционных обзоров, а также рассмотреть платное размещение анонсов и рекламных материалов. Какие форматы работы с издательствами у вас практикуются?",Сотрудничество_и_реклама
"Подруга посоветовала ваш магаз, но я разочарована. Кофта за три тыщи растянулась после первой носки, выглядит б/у.",Качество_товара_или_услуги
Ищем партнёра для совместного продвижения в социальных сетях. Нас интересует формат коллаборации.,Сотрудничество_и_реклама
"Если честно, ожидал большего от вашего бренда. Качество швов на рюкзаке просто смешное за такую цену.",Качество_товара_или_услуги
проценты по вкладу выплачиваются в конце срока или ежемесячно?,Вклады_и_инвестиции
"слышал про структурные продукты, объясните что это и стоит ли вкладывать?",Вклады_и_инвестиции
пропал игровой прогресс,Гейминг_и_донат
Не работает магазин,Гейминг_и_донат
"слушайте ну чё за дела, купил батл пасс вчера, сегодня иду играть — ничего нет, как будто не покупал, верните бабки",Гейминг_и_донат
"Уважаемая редакция! Мы являемся официальными представителями производителя спортивного питания и планируем выйти на новую целевую аудиторию. Ваша платформа, по нашим данным, охватывает именно ту демографическую группу, которая нам интересна. Мы готовы рассмотреть различные форматы взаимодействия: от спонсорства тематических материалов до размещения рекламных статей и организации совместных конкурсов для вашей аудитории. Просим направить нас к ответственному за рекламное сотрудничество менеджеру.",Сотрудничество_и_реклама
Предложение о партнёрстве,Сотрудничество_и_реклама
"Прошу помочь в следующей ситуации. В 2019 году взял кредит на 700 000 рублей под 19% годовых. Переплата оказалась колоссальной. В 2021 году сделал рефинансирование под 13%, стало немного легче. Сейчас снова хочу рефинансировать — вижу предложения под 10.5%. Но слышал, что третье рефинансирование подряд может негативно повлиять на кредитную историю. Это так?",Кредиты_и_ипотеки
как вывести деньги с брокерского счёта,Вклады_и_инвестиции
"Мне кажется, или ваша краска для волос стала хуже? Раньше держалась месяц, теперь вымывается за две недели.",Качество_товара_или_услуги
ставка по депозиту,Вклады_и_инвестиции
"Чел, зарядка от вашего бренда искрит при подключении. Это не просто брак, это опасно! Срочно реагируйте.",Качество_товара_или_услуги
ХОЧУ ОТКРЫТЬ ВКЛАД НО НЕ ЗНАЮ КУДА НАЖАТЬ В ПРИЛОЖЕНИИ ПОМОГИТЕ,Вклады_и_инвестиции
Висит на загрузке,Гейминг_и_донат
"Мебель из массива, которую я заказал, рассохлась буквально за лето. Заверяли, что дерево правильно высушено — явно соврали.",Качество_товара_или_услуги
"Добрый день. Я хотела бы рассмотреть возможность получения потребительского кредита на сумму 350 000 рублей сроком на 36 месяцев. Прошу предоставить информацию об актуальных условиях кредитования, включая эффективную процентную ставку и перечень необходимых документов для физического лица.",Кредиты_и_ипотеки
что такое ОМС и как его открыть,Вклады_и_инвестиции
"Привет! У меня небольшой аккаунт в ТикТоке — 30к подписчиков, но очень высокая вовлечённость. Делаю контент про лайфхаки для дома. Ищу бренды для нативных интеграций. Если ваш продукт для дома — пишите, сделаем классный контент вместе!",Сотрудничество_и_реклама
оформить ипотеку срочно,Кредиты_и_ипотеки
"На турнирном сервере неправильно отображается моё место в таблице лидеров. Я должен быть в топ-10, а система показывает 47-е место.",Гейминг_и_донат
Мой аккаунт был заблокирован по ошибочной жалобе другого игрока. Прошу рассмотреть апелляцию и восстановить доступ.,Гейминг_и_донат
можно ли открыть вклад без визита в банк,Вклады_и_инвестиции
"Прошу помочь оформить справку о полном погашении ипотечного кредита, нужна для снятия обременения с квартиры.",Кредиты_и_ипотеки
Реклама у вас?,Сотрудничество_и_реклама
перевести долг другой банк,Кредиты_и_ипотеки
"Купленный у вас насос для бассейна сломался в начале сезона. Прослужил всего один год, хотя гарантия три года.",Качество_товара_или_услуги
"Я давно хотел попробовать торговать на бирже, наконец решился и открыл брокерский счёт у вас две недели назад. Перевёл 50 000 рублей. Пытался купить акции через приложение, но не совсем понимаю: есть рыночная цена и лимитный ордер — в чём разница и что выбрать новичку? И ещё — как работает налог с прибыли от продажи акций, банк сам его удержит или мне надо подавать декларацию?",Вклады_и_инвестиции
ОФЗ что это значит,Вклады_и_инвестиции
"подскажите, какие паевые фонды сейчас показывают хорошую доходность?",Вклады_и_инвестиции
"Добрый день. Мы занимаемся разработкой игр для мобильных устройств. Запускаем новую игру и ищем каналы продвижения. Интересуют форматы с высоким вовлечением аудитории, а не просто показы. Есть ли у вас интерактивные форматы рекламы?",Сотрудничество_и_реклама
"Банк требует страхование жизни для выдачи кредита, я отказался — теперь отказали и в кредите. Законно ли это?",Кредиты_и_ипотеки
"Добрый день. Мы молодая команда и запускаем маркетплейс для фермерских продуктов. Хотим найти медиапартнёра, разделяющего нашу миссию — поддержку местных производителей и здорового питания. Рассчитываем не просто на рекламу, а на настоящее партнёрство с общими ценностями.",Сотрудничество_и_реклама
"Вчера ночью кто-то получил доступ к моему игровому профилю. Утром обнаружил, что весь игровой баланс потрачен, часть предметов передана другим игрокам, а пароль изменён. Почту для восстановления тоже поменяли. Действовал явно не я. Прошу срочно заблокировать аккаунт и помочь с его восстановлением.",Гейминг_и_донат
есть ли у вас фонд на российские акции,Вклады_и_инвестиции
"Здравствуйте! Представляю компанию по производству умных устройств для мониторинга здоровья. Наш продукт — носимый датчик, который анализирует ключевые показатели здоровья в реальном времени. Ищем площадки для продвижения среди аудитории, заинтересованной в превентивной медицине и ЗОЖ. Пришлите, пожалуйста, ваш медиакит.",Сотрудничество_и_реклама
Ваш сервис по подбору персонала предоставил кандидата без заявленного опыта. Потратили время на онбординг впустую.,Качество_товара_или_услуги
"Нас интересует спонсорство ваших мероприятий. Скажите, какие ивенты планируются и какие спонсорские пакеты доступны?",Сотрудничество_и_реклама
реструктуризация долга,Кредиты_и_ипотеки
"Здравствуйте! Представляю маркетинговое агентство. Один из наших клиентов хочет запустить масштабную имиджевую кампанию. Ваш ресурс входит в шорт-лист площадок. Можем ли мы получить ваш медиакит, данные по аудитории и условия размещения для подготовки предложения клиенту?",Сотрудничество_и_реклама
Товар бракованный,Качество_товара_или_услуги
"Добрый день! Мы — российский производитель электросамокатов. Хотим запустить рекламную кампанию перед тёплым сезоном. Ищем площадки с активной, молодой аудиторией, увлечённой городской мобильностью и технологиями. Пришлите условия.",Сотрудничество_и_реклама
"ХОТИМ РАЗМЕСТИТЬ РЕКЛАМУ СРОЧНО!!! У нас новый продукт, нужен охват. КАК С ВАМИ СВЯЗАТЬСЯ???",Сотрудничество_и_реклама
"Уважаемые коллеги, пишу вам по вопросу досрочного погашения ипотечного кредита за счёт средств, вырученных от продажи ценных бумаг. Хочу внести единовременно сумму около 1.8 миллиона рублей и полностью закрыть долг. Прошу подтвердить точную сумму к погашению на дату 15 следующего месяца с учётом всех начисленных процентов и возможных комиссий.",Кредиты_и_ипотеки
Не могу привязать новую карту к аккаунту — форма оплаты выдаёт ошибку на последнем шаге. Пробовал разные браузеры.,Гейминг_и_донат
не пришли кристаллы за просмотр рекламы,Гейминг_и_донат
"Служба доставки помяла коробку, и внутри оказался повреждённый товар. Приму замену или компенсацию.",Качество_товара_или_услуги
Техподдержка не отвечает,Гейминг_и_донат
"Привет! Я студентка, накопила немного денег на подработках и хочу их куда-нибудь вложить, чтобы не лежали мёртвым грузом. Подруга посоветовала открыть ИИС и купить облигации. Честно говоря, я вообще не разбираюсь в этой теме — объясните пожалуйста, с чего начать и какая минимальная сумма нужна, чтобы это имело смысл?",Вклады_и_инвестиции
"Пожалуйста объясните вашу политику возврата. Могу ли я вернуть деньги за игру, если она мне не понравилась, а прошло всего 3 дня?",Гейминг_и_донат
"хэй, у меня вопрос по ИИС. я уже три года назад открыл счёт, положил деньги, купил акции, но ни разу не оформлял налоговый вычет тип А. говорят, что можно получить вычет сразу за три года? это правда? как это сделать и не пропустил ли я срок подачи декларации за первый год?",Вклады_и_инвестиции
"Пытаюсь зайти в аккаунт уже третий день — пишет неверный пароль, хотя я его не менял. Восстановление на почту не приходит.",Гейминг_и_донат
Наш стартап запускает новый продукт. Можно ли разместить пресс-релиз на вашем ресурсе и какова стоимость?,Сотрудничество_и_реклама
как получить справку о доходах по вкладу,Вклады_и_инвестиции
Мне очень важно получить помощь как можно скорее. Мой ребёнок случайно совершил несколько покупок в игре с моей карты *7890 на общую сумму около 3000 рублей. Я не давал разрешения на эти операции. Прошу помочь с возвратом средств.,Гейминг_и_донат
риски инвестирования в акции объясните,Вклады_и_инвестиции
Взял в аренду электросамокат через ваше приложение. Тормоза срабатывали с задержкой — это прямая угроза безопасности.,Качество_товара_или_услуги
"Почему процент по кредиту на сайте один, а в предложении для меня другой?",Кредиты_и_ипотеки
"Приобрёл абонемент на бассейн. Вода мутная, оборудование для плавания в плохом состоянии. Условия не соответствуют стоимости.",Качество_товара_или_услуги
"Короче, заказал пауэрбанк, он не заряжает телефон вообще. Ни один кабель не помог. Это реально не рабочая вещь.",Качество_товара_или_услуги
"могу ли я получать проценты по вкладу ежеквартально, а не ежемесячно?",Вклады_и_инвестиции
"Купил протеиновое питание, открыл пакет — запах прогорклый, явно испорченный продукт. Срок годности формально не истёк.",Качество_товара_или_услуги
"Приветствую. Хочу обратить внимание на некорректную работу вашего сервиса. На прошлой неделе я подал заявку на открытие вклада онлайн, деньги списались с карты, но счёт так и не появился в приложении. Прошло уже 5 рабочих дней. Позвонил на горячую линию — обещали перезвонить, но никто не перезвонил. Прошу срочно разобраться с ситуацией и либо открыть счёт, либо вернуть средства.",Вклады_и_инвестиции
кредит одобрили но сумма меньше,Кредиты_и_ипотеки
"хочу копить на пенсию, какой инструмент посоветуете: ИИС, НПФ или что-то другое?",Вклады_и_инвестиции
как проверить начисление процентов по вкладу,Вклады_и_инвестиции
"На моём аккаунте проводились транзакции, которые я не совершал. Прошу проверить историю операций и обезопасить профиль.",Гейминг_и_донат
"Юридическая консультация, оплаченная у вас, оказалась бесполезной: специалист не знал актуального законодательства по моему вопросу.",Качество_товара_или_услуги
Добрый день! Мы хотели бы обсудить возможность размещения таргетированной рекламы в вашей email-рассылке.,Сотрудничество_и_реклама
увеличить лимит по кредиту,Кредиты_и_ипотеки
"Добрый день! Мы — сервис доставки цветов. Хотим организовать совместную акцию к ближайшему праздничному сезону. Предлагаем промокод на скидку для вашей аудитории, взамен просим разместить рекламный пост. Взаимовыгодно и быстро. Готовы к переговорам!",Сотрудничество_и_реклама
расскажите подробнее про накопительное страхование жизни как инвестицию.,Вклады_и_инвестиции
"Добрый вечер. Я пенсионер, 67 лет. Хочу купить небольшую квартиру — однушку в пригороде — для сдачи в аренду. Планирую взять ипотеку на сумму около 1.5 миллиона рублей. Понимаю что возраст большой, но пенсия стабильная плюс дополнительный доход. Рассмотрите ли вы мою заявку и до какого возраста дают ипотеку в вашем банке?",Кредиты_и_ипотеки
МЫ ХОТИМ СОТРУДНИЧАТЬ С ВАМИ! ОТВЕТЬТЕ ПОЖАЛУЙСТА ОЧЕНЬ ЖДЁМ ВАШЕГО ОТВЕТА УЖЕ НЕДЕЛЮ,Сотрудничество_и_реклама
"Меня зовут Иван И., и я хочу подробно изложить свою проблему. Около месяца назад у меня украли аккаунт — злоумышленник сменил почту и пароль. Я немедленно обратился в поддержку, предоставил все доказательства того, что аккаунт мой: скрины чеков на покупки, историю входов, первый никнейм. Мне сказали, что аккаунт восстановят в течение 14 рабочих дней. Прошёл уже 21 день, а ситуация не изменилась. Аккаунт всё ещё недоступен, а злоумышленник явно продолжает им пользоваться. Прошу срочно принять меры.",Гейминг_и_донат
"Очень хочу свою квартиру, но боюсь брать ипотеку на 25 лет — это же почти вся жизнь. Расскажите как это работает.",Кредиты_и_ипотеки
"Здравствуйте. Я предприниматель, открываю сервис по ремонту бытовой техники с выездом на дом. Хочу сообщить о запуске жителям нашего города. Есть ли у вас геотаргетинг и какова минимальная стоимость кампании с охватом конкретного города?",Сотрудничество_и_реклама
Баланс не пополнился,Гейминг_и_донат
доходность инвестиций упала,Вклады_и_инвестиции
"Ситуация такая: у меня было два вклада в вашем банке на общую сумму 2,3 миллиона рублей. Я знаю, что система страхования АСВ покрывает только 1,4 миллиона в одном банке. Теперь беспокоюсь — не слишком ли рискованно держать такую сумму у вас? Стоит ли мне разделить вклады и часть перенести в другой банк, или вы можете предложить какое-то альтернативное решение для защиты средств?",Вклады_и_инвестиции
"Привет! Я делаю авторские торты на заказ и хочу рассказать о себе больше людей. Работаю из дома, Instagram веду, но хочется большего охвата. Подскажите, есть ли у вас что-то доступное по цене для маленького домашнего бизнеса?",Сотрудничество_и_реклама
Приобрёл франшизу и начал работу по вашим стандартам. Обучающие материалы устарели на несколько лет и не соответствуют рынку.,Качество_товара_или_услуги
"Привет, я инфлюенсер в нише путешествий. Есть аудитория около 45к в инстаграме и ютубе суммарно. Хочу найти бренды для долгосрочного сотрудничества — надоели разовые интеграции. Ищу партнёра, чьи ценности совпадают с моим контентом: приключения, аутентичный опыт, экотуризм. Если вы такие — напишите!",Сотрудничество_и_реклама
БРАК ПОЛНЫЙ. ПЕРЕСТАЛО РАБОТАТЬ НА ВТОРОЙ ДЕНЬ. ПОЗОР ВАШЕЙ КОМПАНИИ,Качество_товара_или_услуги
хочу закрыть ипотеку маткапом как это оформить через вас,Кредиты_и_ипотеки
"Купил кофемашну, она не варит нормальный кофе, вкус отвратительны",Качество_товара_или_услуги
"ребят помогите пожалуйста, я подарил другу набор за 600 монет, у меня монеты списались но он говорит что ничего не получил, мы оба в панике, как это решить??",Гейминг_и_донат
"Ставку по ипотеке сказали одну, а в договоре написали другую. Это обман?",Кредиты_и_ипотеки
Привет! Мы стартап в области агротеха. Разрабатываем умные системы для мониторинга урожая. Ищем медиапартнёров для продвижения среди фермеров и агробизнеса. Возможно ли сотрудничество с нишевым бизнесом такого профиля?,Сотрудничество_и_реклама
"Есть ли у вас программа рефинансирования для ипотек, взятых в других банках?",Кредиты_и_ипотеки
"хочу вложить сбережения в евро, какие у вас валютные вклады?",Вклады_и_инвестиции
